customer_id,first_name,last_name,email,city,country,registration_date,customer_segment
4628,Julia,Schulz,julia.schulz4628@example.com,Berlin,Germany,2025-12-22,Standard
4629,Lukas,Weber,lukas.weber4629@example.com,Duisburg,Germany,2024-10-16,Standard
4630,Leon,Schroeder,leon.schroeder4630@example.com,Cologne,Germany,2024-03-13,Standard
4631,David,Schroeder,david.schroeder4631@example.com,Leipzig,Germany,2025-09-06,Standard
4632,Emma,Fischer,emma.fischer4632@example.com,Duesseldorf,Germany,2023-12-20,Standard
4633,Finn,Schwarz,finn.schwarz4633@example.com,Munich,Germany,2023-05-26,Premium
4634,David,Weber,david.weber4634@example.com,Munich,Germany,2025-11-10,Premium
4635,Clara,Schneider,clara.schneider4635@example.com,Dortmund,Germany,2025-09-05,Standard
4636,Lena,Zimmermann,lena.zimmermann4636@example.com,Cologne,Germany,2023-12-04,Business
4637,Lea,Klein,lea.klein4637@example.com,Cologne,Germany,2025-01-10,Standard
4638,Hannah,Klein,hannah.klein4638@example.com,Hanover,Germany,2023-05-03,Premium
4639,Jonas,Schmidt,jonas.schmidt4639@example.com,Hanover,Germany,2024-10-18,Premium
4640,Laura,Mueller,laura.mueller4640@example.com,Bremen,Germany,2024-01-30,Premium
4641,Tom,Bauer,tom.bauer4641@example.com,Leipzig,Germany,2025-03-11,Business
4642,Niklas,Becker,niklas.becker4642@example.com,Leipzig,Germany,2023-09-18,Standard
4643,Niklas,Neumann,niklas.neumann4643@example.com,Bremen,Germany,2025-04-12,Premium
4644,Clara,Meyer,clara.meyer4644@example.com,Essen,Germany,2024-05-09,Standard
4645,Julia,Hoffmann,julia.hoffmann4645@example.com,Hanover,Germany,2025-10-15,Premium
4646,Lena,Klein,lena.klein4646@example.com,Duesseldorf,Germany,2023-03-05,Premium
4647,Lena,Schwarz,lena.schwarz4647@example.com,Dresden,Germany,2023-06-23,Premium
4648,Clara,Weber,clara.weber4648@example.com,Stuttgart,Germany,2023-03-23,Standard
4649,Hannah,Richter,hannah.richter4649@example.com,Leipzig,Germany,2024-07-29,Premium
4650,Lea,Koch,lea.koch4650@example.com,Nuremberg,Germany,2024-09-13,Standard
4651,Finn,Braun,finn.braun4651@example.com,Duisburg,Germany,2024-10-31,Standard
4652,Lukas,Schroeder,lukas.schroeder4652@example.com,Leipzig,Germany,2025-11-13,Premium
4653,Laura,Zimmermann,laura.zimmermann4653@example.com,Leipzig,Germany,2023-10-09,Standard
4654,Sophie,Schneider,sophie.schneider4654@example.com,Stuttgart,Germany,2025-09-29,Premium
4655,Finn,Neumann,finn.neumann4655@example.com,Frankfurt,Germany,2023-05-09,Standard
4656,Lea,Schulz,lea.schulz4656@example.com,Nuremberg,Germany,2024-07-09,Standard
4657,Lukas,Braun,lukas.braun4657@example.com,Cologne,Germany,2025-11-17,Premium
4658,Sophie,Koch,sophie.koch4658@example.com,Essen,Germany,2024-05-05,Standard
4659,Emma,Bauer,emma.bauer4659@example.com,Cologne,Germany,2024-09-19,Standard
4660,Sophie,Neumann,sophie.neumann4660@example.com,Frankfurt,Germany,2025-04-22,Premium
4661,Hannah,Braun,hannah.braun4661@example.com,Bremen,Germany,2025-05-18,Standard
4662,David,Wagner,david.wagner4662@example.com,Hanover,Germany,2023-10-13,Standard
4663,Clara,Hoffmann,clara.hoffmann4663@example.com,Bremen,Germany,2024-01-25,Standard
4664,David,Bauer,david.bauer4664@example.com,Cologne,Germany,2024-10-19,Premium
4665,Marie,Zimmermann,marie.zimmermann4665@example.com,Munich,Germany,2025-12-01,Premium
4666,Paul,Hoffmann,paul.hoffmann4666@example.com,Cologne,Germany,2024-05-20,Premium
4667,Niklas,Koch,niklas.koch4667@example.com,Duisburg,Germany,2024-01-10,Standard
4668,Lea,Schroeder,lea.schroeder4668@example.com,Cologne,Germany,2025-02-06,Premium
4669,Laura,Schroeder,laura.schroeder4669@example.com,Duisburg,Germany,2024-07-08,Premium
4670,Sarah,Wolf,sarah.wolf4670@example.com,Munich,Germany,2024-11-30,Premium
4671,Hannah,Braun,hannah.braun4671@example.com,Frankfurt,Germany,2023-05-28,Standard
4672,Paul,Richter,paul.richter4672@example.com,Berlin,Germany,2025-03-16,Premium
4673,Lena,Wagner,lena.wagner4673@example.com,Duisburg,Germany,2024-06-05,Premium
4674,Tim,Wolf,tim.wolf4674@example.com,Dortmund,Germany,2024-07-21,Standard
4675,Sarah,Klein,sarah.klein4675@example.com,Frankfurt,Germany,2024-02-12,Standard
4676,Max,Klein,max.klein4676@example.com,Essen,Germany,2025-09-29,Premium
4677,Paul,Schroeder,paul.schroeder4677@example.com,Duesseldorf,Germany,2025-06-14,Standard
4678,Sophie,Fischer,sophie.fischer4678@example.com,Munich,Germany,2023-10-14,Business
4679,Paul,Bauer,paul.bauer4679@example.com,Berlin,Germany,2023-04-22,Premium
4680,Lena,Schulz,lena.schulz4680@example.com,Dortmund,Germany,2023-08-09,Standard
4681,Finn,Schulz,finn.schulz4681@example.com,Hanover,Germany,2023-09-18,Standard
4682,Paul,Klein,paul.klein4682@example.com,Berlin,Germany,2024-02-24,Standard
4683,David,Zimmermann,david.zimmermann4683@example.com,Berlin,Germany,2023-05-03,Business
4684,Paul,Koch,paul.koch4684@example.com,Frankfurt,Germany,2024-07-21,Standard
4685,Jonas,Becker,jonas.becker4685@example.com,Cologne,Germany,2024-04-17,Premium
4686,Niklas,Braun,niklas.braun4686@example.com,Duisburg,Germany,2024-06-30,Standard
4687,Finn,Bauer,finn.bauer4687@example.com,Munich,Germany,2024-04-29,Standard
4688,Anna,Schwarz,anna.schwarz4688@example.com,Hanover,Germany,2024-10-10,Standard
4689,Leon,Meyer,leon.meyer4689@example.com,Cologne,Germany,2025-02-23,Standard
4690,Finn,Braun,finn.braun4690@example.com,Munich,Germany,2023-02-05,Business
4691,Lena,Zimmermann,lena.zimmermann4691@example.com,Hanover,Germany,2024-07-06,Standard
4692,Tim,Fischer,tim.fischer4692@example.com,Cologne,Germany,2023-07-15,Standard
4693,Jonas,Becker,jonas.becker4693@example.com,Leipzig,Germany,2024-05-10,Standard
4694,Niklas,Meyer,niklas.meyer4694@example.com,Duisburg,Germany,2023-12-22,Standard
4695,Leon,Schulz,leon.schulz4695@example.com,Berlin,Germany,2023-08-08,Standard
4696,Leon,Hoffmann,leon.hoffmann4696@example.com,Essen,Germany,2025-06-10,Premium
4697,Niklas,Richter,niklas.richter4697@example.com,Cologne,Germany,2025-07-02,Standard
4698,Leon,Fischer,leon.fischer4698@example.com,Duesseldorf,Germany,2023-06-17,Standard
4699,Nina,Wolf,nina.wolf4699@example.com,Munich,Germany,2025-06-25,Standard
4700,Tom,Richter,tom.richter4700@example.com,Berlin,Germany,2025-02-17,Business
4701,Finn,Schulz,finn.schulz4701@example.com,Duisburg,Germany,2024-02-25,Standard
4702,David,Schroeder,david.schroeder4702@example.com,Hanover,Germany,2025-06-13,Standard
4703,Julia,Koch,julia.koch4703@example.com,Berlin,Germany,2024-10-21,Premium
4704,Tim,Neumann,tim.neumann4704@example.com,Nuremberg,Germany,2025-03-05,Standard
4705,Marie,Braun,marie.braun4705@example.com,Stuttgart,Germany,2024-02-25,Standard
4706,Mia,Schneider,mia.schneider4706@example.com,Munich,Germany,2025-02-12,Standard
4707,Laura,Wagner,laura.wagner4707@example.com,Stuttgart,Germany,2024-03-22,Premium
4708,Felix,Richter,felix.richter4708@example.com,Cologne,Germany,2024-07-15,Standard
4709,Nina,Hoffmann,nina.hoffmann4709@example.com,Duesseldorf,Germany,2024-04-17,Premium
4710,Niklas,Schroeder,niklas.schroeder4710@example.com,Bremen,Germany,2023-02-19,Standard
4711,Sarah,Becker,sarah.becker4711@example.com,Leipzig,Germany,2023-05-13,Standard
4712,Nina,Mueller,nina.mueller4712@example.com,Essen,Germany,2025-03-07,Standard
4713,Felix,Bauer,felix.bauer4713@example.com,Berlin,Germany,2025-02-19,Standard
4714,Tim,Klein,tim.klein4714@example.com,Duisburg,Germany,2025-07-01,Premium
4715,Jonas,Schneider,jonas.schneider4715@example.com,Frankfurt,Germany,2025-06-14,Standard
4716,Felix,Becker,felix.becker4716@example.com,Stuttgart,Germany,2024-07-05,Standard
4717,Hannah,Schroeder,hannah.schroeder4717@example.com,Munich,Germany,2023-11-20,Standard
4718,Leon,Zimmermann,leon.zimmermann4718@example.com,Essen,Germany,2025-11-25,Business
4719,Julia,Wagner,julia.wagner4719@example.com,Duesseldorf,Germany,2023-03-16,Standard
4720,Felix,Schmidt,felix.schmidt4720@example.com,Hamburg,Germany,2024-04-13,Business
4721,Nina,Meyer,nina.meyer4721@example.com,Essen,Germany,2023-07-09,Standard
4722,Nina,Schwarz,nina.schwarz4722@example.com,Frankfurt,Germany,2023-04-13,Standard
4723,Lena,Neumann,lena.neumann4723@example.com,Leipzig,Germany,2024-06-06,Standard
4724,Mia,Hoffmann,mia.hoffmann4724@example.com,Nuremberg,Germany,2023-10-18,Standard
4725,Jonas,Schulz,jonas.schulz4725@example.com,Cologne,Germany,2024-01-16,Standard
4726,Jonas,Hoffmann,jonas.hoffmann4726@example.com,Dortmund,Germany,2023-12-08,Standard
4727,Lena,Becker,lena.becker4727@example.com,Essen,Germany,2023-07-08,Business
4728,Max,Zimmermann,max.zimmermann4728@example.com,Frankfurt,Germany,2023-12-27,Premium
4729,Finn,Schroeder,finn.schroeder4729@example.com,Duisburg,Germany,2025-05-16,Premium
4730,Ben,Becker,ben.becker4730@example.com,Hanover,Germany,2023-02-05,Standard
4731,Emma,Braun,emma.braun4731@example.com,Hamburg,Germany,2023-06-07,Standard
4732,Clara,Fischer,clara.fischer4732@example.com,Nuremberg,Germany,2024-07-05,Standard
4733,Ben,Schwarz,ben.schwarz4733@example.com,Hanover,Germany,2023-09-12,Premium
4734,Marie,Schwarz,marie.schwarz4734@example.com,Dresden,Germany,2025-01-25,Business
4735,Ben,Weber,ben.weber4735@example.com,Duisburg,Germany,2025-12-28,Standard
4736,Ben,Becker,ben.becker4736@example.com,Stuttgart,Germany,2023-01-18,Standard
4737,Ben,Schulz,ben.schulz4737@example.com,Nuremberg,Germany,2025-11-17,Standard
4738,Anna,Neumann,anna.neumann4738@example.com,Duisburg,Germany,2025-10-30,Standard
4739,Max,Richter,max.richter4739@example.com,Munich,Germany,2023-10-04,Standard
4740,Max,Schroeder,max.schroeder4740@example.com,Nuremberg,Germany,2023-11-16,Standard
4741,Mia,Becker,mia.becker4741@example.com,Essen,Germany,2025-01-22,Premium
4742,Hannah,Wolf,hannah.wolf4742@example.com,Leipzig,Germany,2024-05-18,Standard
4743,Ben,Fischer,ben.fischer4743@example.com,Munich,Germany,2024-05-23,Standard
4744,Lea,Braun,lea.braun4744@example.com,Hamburg,Germany,2023-03-28,Business
4745,Laura,Weber,laura.weber4745@example.com,Frankfurt,Germany,2023-01-02,Standard
4746,Marie,Neumann,marie.neumann4746@example.com,Bremen,Germany,2025-09-30,Standard
4747,Clara,Richter,clara.richter4747@example.com,Duisburg,Germany,2025-04-07,Standard
4748,Julia,Wolf,julia.wolf4748@example.com,Stuttgart,Germany,2025-11-30,Standard
4749,Niklas,Zimmermann,niklas.zimmermann4749@example.com,Hanover,Germany,2025-04-09,Standard
4750,Hannah,Neumann,hannah.neumann4750@example.com,Munich,Germany,2025-04-14,Premium
4751,Julia,Schroeder,julia.schroeder4751@example.com,Hanover,Germany,2023-09-16,Standard
4752,Max,Wagner,max.wagner4752@example.com,Essen,Germany,2023-05-31,Standard
4753,Felix,Hoffmann,felix.hoffmann4753@example.com,Essen,Germany,2023-08-25,Premium
4754,Jonas,Richter,jonas.richter4754@example.com,Frankfurt,Germany,2025-02-08,Standard
4755,Felix,Mueller,felix.mueller4755@example.com,Leipzig,Germany,2024-10-06,Premium
4756,Emma,Mueller,emma.mueller4756@example.com,Duesseldorf,Germany,2024-03-17,Premium
4757,Clara,Weber,clara.weber4757@example.com,Nuremberg,Germany,2025-07-10,Standard
4758,Sarah,Weber,sarah.weber4758@example.com,Duesseldorf,Germany,2024-09-10,Premium
4759,Leon,Weber,leon.weber4759@example.com,Duisburg,Germany,2023-02-03,Standard
4760,Leon,Wolf,leon.wolf4760@example.com,Leipzig,Germany,2024-06-01,Business
4761,Laura,Wolf,laura.wolf4761@example.com,Stuttgart,Germany,2025-08-10,Standard
4762,Emma,Wolf,emma.wolf4762@example.com,Duesseldorf,Germany,2023-09-25,Business
4763,Max,Becker,max.becker4763@example.com,Duisburg,Germany,2023-10-26,Premium
4764,Lea,Fischer,lea.fischer4764@example.com,Stuttgart,Germany,2024-08-28,Standard
4765,Max,Bauer,max.bauer4765@example.com,Duisburg,Germany,2025-08-10,Standard
4766,Laura,Klein,laura.klein4766@example.com,Essen,Germany,2023-06-09,Business
4767,Lukas,Bauer,lukas.bauer4767@example.com,Dortmund,Germany,2025-11-15,Premium
4768,Tim,Schmidt,tim.schmidt4768@example.com,Hamburg,Germany,2025-09-08,Standard
4769,Felix,Koch,felix.koch4769@example.com,Frankfurt,Germany,2024-02-01,Premium
4770,Julia,Meyer,julia.meyer4770@example.com,Hamburg,Germany,2023-01-23,Standard
4771,Mia,Schwarz,mia.schwarz4771@example.com,Berlin,Germany,2024-07-06,Standard
4772,Anna,Neumann,anna.neumann4772@example.com,Bremen,Germany,2024-03-23,Standard
4773,Julia,Bauer,julia.bauer4773@example.com,Leipzig,Germany,2023-02-19,Standard
4774,Laura,Koch,laura.koch4774@example.com,Stuttgart,Germany,2025-07-31,Premium
4775,Niklas,Koch,niklas.koch4775@example.com,Stuttgart,Germany,2024-08-06,Standard
4776,Max,Neumann,max.neumann4776@example.com,Duisburg,Germany,2023-09-10,Premium
4777,Marie,Schroeder,marie.schroeder4777@example.com,Hanover,Germany,2025-06-06,Standard
4778,Julia,Schmidt,julia.schmidt4778@example.com,Hamburg,Germany,2025-11-02,Standard
4779,Mia,Richter,mia.richter4779@example.com,Bremen,Germany,2024-11-07,Standard
4780,Nina,Wolf,nina.wolf4780@example.com,Munich,Germany,2024-07-01,Standard
4781,Mia,Wagner,mia.wagner4781@example.com,Essen,Germany,2023-07-10,Standard
4782,Laura,Schulz,laura.schulz4782@example.com,Cologne,Germany,2025-03-18,Standard
4783,Max,Schmidt,max.schmidt4783@example.com,Berlin,Germany,2024-09-12,Standard
4784,Mia,Wagner,mia.wagner4784@example.com,Essen,Germany,2025-05-06,Standard
4785,Emma,Klein,emma.klein4785@example.com,Duesseldorf,Germany,2023-11-07,Standard
4786,Finn,Zimmermann,finn.zimmermann4786@example.com,Duisburg,Germany,2024-06-06,Standard
4787,Emma,Mueller,emma.mueller4787@example.com,Munich,Germany,2023-05-16,Premium
4788,Max,Schulz,max.schulz4788@example.com,Hanover,Germany,2025-09-15,Business
4789,Lena,Becker,lena.becker4789@example.com,Duisburg,Germany,2025-08-17,Standard
4790,Ben,Schroeder,ben.schroeder4790@example.com,Hamburg,Germany,2023-08-22,Standard
4791,David,Wolf,david.wolf4791@example.com,Essen,Germany,2024-12-02,Standard
4792,Tom,Bauer,tom.bauer4792@example.com,Frankfurt,Germany,2025-08-18,Business
4793,Sarah,Schwarz,sarah.schwarz4793@example.com,Bremen,Germany,2024-11-08,Standard
4794,David,Koch,david.koch4794@example.com,Munich,Germany,2025-12-14,Standard
4795,David,Zimmermann,david.zimmermann4795@example.com,Bremen,Germany,2025-12-01,Standard
4796,Hannah,Braun,hannah.braun4796@example.com,Cologne,Germany,2024-05-17,Standard
4797,Anna,Klein,anna.klein4797@example.com,Frankfurt,Germany,2025-09-16,Standard
4798,Sophie,Neumann,sophie.neumann4798@example.com,Leipzig,Germany,2024-09-07,Premium
4799,Tom,Richter,tom.richter4799@example.com,Essen,Germany,2023-04-16,Standard
4800,Lukas,Schulz,lukas.schulz4800@example.com,Nuremberg,Germany,2023-08-07,Standard
4801,Mia,Schwarz,mia.schwarz4801@example.com,Nuremberg,Germany,2024-04-02,Standard
4802,Leon,Becker,leon.becker4802@example.com,Duisburg,Germany,2025-08-08,Standard
4803,Mia,Fischer,mia.fischer4803@example.com,Stuttgart,Germany,2025-11-01,Business
4804,Jonas,Richter,jonas.richter4804@example.com,Essen,Germany,2025-05-08,Standard
4805,Sophie,Hoffmann,sophie.hoffmann4805@example.com,Cologne,Germany,2023-06-16,Premium
4806,Ben,Braun,ben.braun4806@example.com,Duisburg,Germany,2025-09-12,Standard
4807,David,Schneider,david.schneider4807@example.com,Duisburg,Germany,2024-10-04,Standard
4808,Max,Klein,max.klein4808@example.com,Nuremberg,Germany,2025-04-11,Business
4809,Jonas,Weber,jonas.weber4809@example.com,Leipzig,Germany,2025-04-28,Standard
4810,Anna,Koch,anna.koch4810@example.com,Hamburg,Germany,2025-01-28,Premium
4811,Lukas,Becker,lukas.becker4811@example.com,Duisburg,Germany,2025-09-23,Standard
4812,Tim,Richter,tim.richter4812@example.com,Duesseldorf,Germany,2024-03-14,Premium
4813,Jonas,Becker,jonas.becker4813@example.com,Cologne,Germany,2024-08-09,Standard
4814,Niklas,Meyer,niklas.meyer4814@example.com,Munich,Germany,2024-11-19,Standard
4815,Niklas,Koch,niklas.koch4815@example.com,Nuremberg,Germany,2025-02-10,Premium
4816,Lena,Fischer,lena.fischer4816@example.com,Hamburg,Germany,2023-06-18,Business
4817,Tom,Mueller,tom.mueller4817@example.com,Dortmund,Germany,2023-11-04,Business
4818,Jonas,Schroeder,jonas.schroeder4818@example.com,Duisburg,Germany,2023-07-09,Premium
4819,Nina,Weber,nina.weber4819@example.com,Berlin,Germany,2023-04-16,Premium
4820,Tim,Meyer,tim.meyer4820@example.com,Munich,Germany,2023-03-08,Standard
4821,Lukas,Bauer,lukas.bauer4821@example.com,Bremen,Germany,2025-01-01,Standard
4822,Sarah,Schneider,sarah.schneider4822@example.com,Munich,Germany,2023-03-24,Standard
4823,Lukas,Koch,lukas.koch4823@example.com,Berlin,Germany,2023-07-24,Standard
4824,Sarah,Schneider,sarah.schneider4824@example.com,Essen,Germany,2023-03-22,Standard
4825,Anna,Wagner,anna.wagner4825@example.com,Duisburg,Germany,2023-12-15,Standard
4826,Laura,Schroeder,laura.schroeder4826@example.com,Frankfurt,Germany,2023-08-09,Standard
4827,Sarah,Hoffmann,sarah.hoffmann4827@example.com,Hamburg,Germany,2025-12-13,Premium
4828,Niklas,Hoffmann,niklas.hoffmann4828@example.com,Hamburg,Germany,2023-10-11,Standard
4829,Marie,Braun,marie.braun4829@example.com,Munich,Germany,2024-06-16,Standard
4830,Lea,Neumann,lea.neumann4830@example.com,Leipzig,Germany,2023-07-16,Standard
4831,Niklas,Becker,niklas.becker4831@example.com,Berlin,Germany,2024-08-04,Premium
4832,Laura,Koch,laura.koch4832@example.com,Dresden,Germany,2023-11-30,Premium
4833,Tim,Wolf,tim.wolf4833@example.com,Dortmund,Germany,2025-01-04,Standard
4834,Lukas,Hoffmann,lukas.hoffmann4834@example.com,Duesseldorf,Germany,2025-04-01,Standard
4835,Leon,Hoffmann,leon.hoffmann4835@example.com,Cologne,Germany,2024-10-30,Standard
4836,Leon,Wolf,leon.wolf4836@example.com,Dresden,Germany,2023-11-01,Standard
4837,Mia,Schmidt,mia.schmidt4837@example.com,Berlin,Germany,2023-06-12,Standard
4838,Sarah,Fischer,sarah.fischer4838@example.com,Hamburg,Germany,2023-10-30,Standard
4839,Marie,Weber,marie.weber4839@example.com,Dresden,Germany,2023-11-02,Standard
4840,Lena,Hoffmann,lena.hoffmann4840@example.com,Dresden,Germany,2024-11-12,Standard
4841,Sophie,Zimmermann,sophie.zimmermann4841@example.com,Dresden,Germany,2024-05-04,Business
4842,Tim,Klein,tim.klein4842@example.com,Hamburg,Germany,2025-04-19,Business
4843,Lea,Schwarz,lea.schwarz4843@example.com,Duisburg,Germany,2024-09-11,Standard
4844,Nina,Wagner,nina.wagner4844@example.com,Bremen,Germany,2025-08-27,Standard
4845,Max,Bauer,max.bauer4845@example.com,Duesseldorf,Germany,2023-11-17,Standard
4846,Emma,Bauer,emma.bauer4846@example.com,Berlin,Germany,2023-05-16,Standard
4847,Max,Schulz,max.schulz4847@example.com,Munich,Germany,2025-03-08,Business
4848,Tim,Wolf,tim.wolf4848@example.com,Hanover,Germany,2025-03-25,Standard
4849,Nina,Koch,nina.koch4849@example.com,Munich,Germany,2025-07-09,Premium
4850,Sophie,Klein,sophie.klein4850@example.com,Duisburg,Germany,2024-10-06,Standard
4851,Clara,Zimmermann,clara.zimmermann4851@example.com,Berlin,Germany,2024-01-12,Business
4852,Ben,Schulz,ben.schulz4852@example.com,Hamburg,Germany,2025-05-01,Standard
4853,Tim,Koch,tim.koch4853@example.com,Berlin,Germany,2023-10-31,Premium
4854,Mia,Becker,mia.becker4854@example.com,Essen,Germany,2025-11-16,Standard
4855,Tim,Schulz,tim.schulz4855@example.com,Dresden,Germany,2024-02-19,Standard
4856,Ben,Klein,ben.klein4856@example.com,Hanover,Germany,2023-03-20,Standard
4857,Anna,Bauer,anna.bauer4857@example.com,Hanover,Germany,2024-12-03,Standard
4858,Niklas,Bauer,niklas.bauer4858@example.com,Berlin,Germany,2024-11-21,Business
4859,Paul,Schroeder,paul.schroeder4859@example.com,Cologne,Germany,2025-10-23,Business
4860,Emma,Weber,emma.weber4860@example.com,Bremen,Germany,2024-11-11,Premium
4861,David,Neumann,david.neumann4861@example.com,Dortmund,Germany,2024-07-14,Standard
4862,Laura,Neumann,laura.neumann4862@example.com,Duesseldorf,Germany,2024-02-07,Premium
